clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
55327.wav,55327,Words,Words,Indivisible Chicago Podcast_196 COVID-19 One Year In with Dr. Rachel Rubin and Dr. Ellen Mason,854.0720096000001,856.0720096000001,854.0720096000001,856.0720096000001,0.85,train,train
55355.wav,55355,Breath,Breath,UX Podcast_#223 Cross disciplinary collaboration with Becki Hyde,297.13498080000005,299.13498080000005,297.13498080000005,299.13498080000005,0.85,train,train
55386.wav,55386,Um,Um,Free Podcast Day_Home Grown Girls – Apr 7 2018,1464.9259999999822,1466.9259999999822,1464.9259999999822,1466.9259999999822,0.85,test,test
55430.wav,55430,Um,Um,All The Fly Kids_Chaos & Culture Episode 10 Rethinking the Urban Marketing Aesthetic feat. Karim Lateef,232.5019936,234.5019936,232.5019936,234.5019936,0.85,train,train
55529.wav,55529,Um,Um,UX Podcast_#82 James & Per & Heather give consumers rights,1469.6830832,1471.6830832,1469.6830832,1471.6830832,0.85,train,train
55573.wav,55573,Laughter,Laughter,the csuite podcast_Show 13_Podcasting,2104.960999999985,2106.960999999985,2104.960999999985,2106.960999999985,0.85,train,train
55606.wav,55606,Laughter,Laughter,"SouthwestCrimePodcast_Wine, Dine & True Crime JonBenét Ramsey",3099.427000000093,3101.427000000093,3099.427000000093,3101.427000000093,0.85,train,train
55660.wav,55660,Words,Words,UX Podcast_#249 Digital anthropology with Genevieve Bell,2187.4589999999844,2189.4589999999844,2187.4589999999844,2189.4589999999844,0.85,train,train
55713.wav,55713,Breath,Breath,UX Podcast_#197 Mental health with Jennifer Akullian,422.6879904,424.6879904,422.6879904,424.6879904,0.85,train,train
55813.wav,55813,Breath,Breath,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,561.9379999999999,563.9379999999999,561.9379999999999,563.9379999999999,0.85,train,train
55836.wav,55836,Uh,Uh,artwarez_Buen Vivir. Interview with Penny Travlou,687.4719999999957,689.4719999999957,687.4719999999957,689.4719999999957,0.85,test,test
55856.wav,55856,Words,Words,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,1514.6319584,1516.6319584,1514.6319584,1516.6319584,0.85,train,train
55864.wav,55864,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,776.1789999999961,778.1789999999961,776.1789999999961,778.1789999999961,0.85,train,train
55874.wav,55874,Words,Words,a16z_a16z Podcast The Tiger and the Dragon -- On Tech and Startups in India and China,898.3610031999999,900.3610031999999,898.3610031999999,900.3610031999999,0.85,train,train
55875.wav,55875,Breath,Breath,Midwest Dance Symposium_Session 1,4074.657000000054,4076.657000000054,4074.657000000054,4076.657000000054,0.85,train,train
55903.wav,55903,Words,Words,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,754.7829711999999,756.7829711999999,754.7829711999999,756.7829711999999,0.85,train,train
55977.wav,55977,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1543.4499999999814,1545.4499999999814,1543.4499999999814,1545.4499999999814,0.85,train,train
55978.wav,55978,Words,Words,UX Podcast_Interview with @denisejacobs & @chrisnoessel,1342.7969999999818,1344.7969999999818,1342.7969999999818,1344.7969999999818,0.85,train,train
56000.wav,56000,Words,Words,Radio For Humans_PODLUCK Summer 2018 Cooking Show,420.0989904,422.0989904,420.0989904,422.0989904,0.85,train,train
56003.wav,56003,Laughter,Laughter,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,1846.5979999999588,1848.5979999999588,1846.5979999999588,1848.5979999999588,0.85,train,train
56034.wav,56034,Breath,Breath,a16z_a16z Podcast Bots and Beyond,1286.9769999999892,1288.9769999999892,1286.9769999999892,1288.9769999999892,0.85,train,train
56045.wav,56045,Laughter,Laughter,Americhicks_10.4.18FBI Report On Kavanaugh-Homeless Urban Camping-Gov. Hickenlooper and Electric Cars,2550.668000000057,2552.668000000057,2550.668000000057,2552.668000000057,0.85,train,train
56095.wav,56095,Um,Um,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,1430.210999999977,1432.210999999977,1430.210999999977,1432.210999999977,0.85,train,train
56112.wav,56112,Words,Words,Break The Cycle_Episode 7 Patriarchy,2763.9650128000003,2765.9650128000003,2763.9650128000003,2765.9650128000003,0.85,test,test
56126.wav,56126,Music,Music,UX Podcast_#208 Your next UX job with Jessica Ivins,2165.933999999968,2167.933999999968,2165.933999999968,2167.933999999968,0.85,train,train
56215.wav,56215,Breath,Breath,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,223.986,225.986,223.986,225.986,0.85,train,train
56258.wav,56258,Words,Words,Parental Settings_Weekend Getaway,758.9089968,760.9089968,758.9089968,760.9089968,0.85,train,train
56291.wav,56291,Words,Words,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",927.0030128,929.0030128,927.0030128,929.0030128,0.85,train,train
56293.wav,56293,Breath,Breath,This Movie's About You_Episode 40_Karen Gordon,914.007048,916.007048,914.007048,916.007048,0.85,train,train
56299.wav,56299,Uh,Uh,Free Podcast Day_Home Grown Girls – Apr 7 2018,296.332,298.332,296.332,298.332,0.85,test,test
56367.wav,56367,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,27.451,29.451,27.451,29.451,0.85,train,train
56368.wav,56368,Um,Um,a16z_a16z Podcast Data Network Effects,1748.622016,1750.622016,1748.622016,1750.622016,0.85,train,train
56387.wav,56387,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,3727.6370192,3729.6370192,3727.6370192,3729.6370192,0.85,train,train
56449.wav,56449,Uh,Uh,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,184.947,186.947,184.947,186.947,0.85,train,train
56470.wav,56470,Words,Words,Bear and Bear Cub Family Gaming_Episode 20_The One Where We're All VR Geeked,2065.8479999999577,2067.8479999999577,2065.8479999999577,2067.8479999999577,0.85,train,train
56485.wav,56485,Breath,Breath,"Yaro Starak_Barbara Turley How A Non-Tech Person Started A Blog, Podcast And Online TV Show",1479.0119808000002,1481.0119808000002,1479.0119808000002,1481.0119808000002,0.85,train,train
56510.wav,56510,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,231.14499680000003,233.14499680000003,231.14499680000003,233.14499680000003,0.85,train,train
56511.wav,56511,Words,Words,a16z_a16z Podcast The Tiger and the Dragon -- On Tech and Startups in India and China,1887.4189328,1889.4189328,1887.4189328,1889.4189328,0.85,train,train
56519.wav,56519,Uh,Uh,Food as medicine_Integrative Medicine,2391.433048000001,2393.433048000001,2391.433048000001,2393.433048000001,0.85,test,test
56535.wav,56535,non_filler,non_filler,UX Podcast_#267 UX Theatre with Tanya Snook,298.79201280000007,300.79201280000007,298.79201280000007,300.79201280000007,0.85,train,train
56540.wav,56540,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,144.48399999999995,146.48399999999995,144.48399999999995,146.48399999999995,0.85,train,train
56601.wav,56601,Uh,Uh,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,57.84499999999999,59.84499999999999,57.84499999999999,59.84499999999999,0.85,train,train
56615.wav,56615,Words,Words,The Housing Hour_History of Coal Creek Miners,1542.5929616,1544.5929616,1542.5929616,1544.5929616,0.85,test,test
56654.wav,56654,Um,Um,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,184.131,186.131,184.131,186.131,0.85,train,train
56685.wav,56685,Uh,Uh,Let's Talk About School_2_Educational Technology,638.4509904000001,640.4509904000001,638.4509904000001,640.4509904000001,0.85,train,train
56723.wav,56723,Words,Words,UX Podcast_#140 Storymapping with Donna Lichaw,688.979048,690.979048,688.979048,690.979048,0.85,train,train
56800.wav,56800,Breath,Breath,a16z_a16z Podcast On Recent IPOs and Comparing Private vs. Public Valuations,1935.5511408,1937.5511408,1935.5511408,1937.5511408,0.85,train,train
56890.wav,56890,Words,Words,All The Fly Kids_Chaos & Culture Episode 10 Rethinking the Urban Marketing Aesthetic feat. Karim Lateef,2859.3160288000004,2861.3160288000004,2859.3160288000004,2861.3160288000004,0.85,train,train
56905.wav,56905,Um,Um,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,1646.5749455999996,1648.5749455999996,1646.5749455999996,1648.5749455999996,0.85,train,train
56916.wav,56916,Um,Um,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,591.8689583999999,593.8689583999999,591.8689583999999,593.8689583999999,0.85,train,train
56929.wav,56929,Laughter,Laughter,UX Podcast_#133 Animation and Fairytale UX with Val Head & Per Axbom,527.3260256,529.3260256,527.3260256,529.3260256,0.85,train,train
56957.wav,56957,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1421.4309999999853,1423.4309999999853,1421.4309999999853,1423.4309999999853,0.85,train,train
56974.wav,56974,Breath,Breath,a16z_a16z Podcast Hiring is Hard -- Here’s How to Do it Right,279.946,281.946,279.946,281.946,0.85,train,train
57006.wav,57006,non_filler,non_filler,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,1373.6320288000002,1375.6320288000002,1373.6320288000002,1375.6320288000002,0.85,train,train
57026.wav,57026,Uh,Uh,Spaces Podcast_Evolution of Architecture I,1642.128999999971,1644.128999999971,1642.128999999971,1644.128999999971,0.85,test,test
57040.wav,57040,Breath,Breath,Food as medicine_Integrative Medicine,841.0459967999999,843.0459967999999,841.0459967999999,843.0459967999999,0.85,test,test
57075.wav,57075,filler,filler,Sound Design Live_The 5% Women in Pro Audio,1317.1779999999922,1319.1779999999922,1317.1779999999922,1319.1779999999922,0.85,train,train
57087.wav,57087,Words,Words,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,3198.9980640000003,3200.9980640000003,3198.9980640000003,3200.9980640000003,0.85,train,train
57155.wav,57155,Uh,Uh,UX Podcast_#255 Trustworthy with Margot Bloomstein,55.26500000000001,57.26500000000001,55.26500000000001,57.26500000000001,0.85,train,train
57199.wav,57199,Uh,Uh,Midwest Dance Symposium_Session 1,1677.7389999999689,1679.7389999999689,1677.7389999999689,1679.7389999999689,0.85,train,train
57199.wav,57199,Uh,Uh,Midwest Dance Symposium_Session 1,1677.7389999999689,1679.7389999999689,1677.7389999999689,1679.7389999999689,0.85,train,train
57243.wav,57243,Breath,Breath,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1531.3319999999626,1533.3319999999626,1531.3319999999626,1533.3319999999626,0.85,train,train
57295.wav,57295,Uh,Uh,UX Podcast_#250 Factfulness with Anna Rosling Rönnlund,2164.305999999978,2166.305999999978,2164.305999999978,2166.305999999978,0.85,train,train
57310.wav,57310,Breath,Breath,a16z_a16z Podcast Blockchain vs-and Bitcoin,1733.8660288,1735.8660288,1733.8660288,1735.8660288,0.85,train,train
57354.wav,57354,Breath,Breath,UX Podcast_#208 Your next UX job with Jessica Ivins,401.454,403.454,401.454,403.454,0.85,train,train
57366.wav,57366,filler,filler,artwarez_Buen Vivir. Interview with Penny Travlou,2052.2521920000004,2054.2521920000004,2052.2521920000004,2054.2521920000004,0.85,test,test
57478.wav,57478,Music,Music,UX Podcast_#173 Building a team with Alissa Briggs,2055.9339999999606,2057.9339999999606,2055.9339999999606,2057.9339999999606,0.85,train,train
57512.wav,57512,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,11.504,13.504,11.504,13.504,0.85,train,train
57519.wav,57519,Words,Words,Education-Factory_Teens Talking,1732.6471055999996,1734.6471055999996,1732.6471055999996,1734.6471055999996,0.85,train,train
57562.wav,57562,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,224.1150000000003,226.1150000000003,224.1150000000003,226.1150000000003,0.85,test,test
57603.wav,57603,Breath,Breath,Conexiones TheLearningSciences_Five Pillars of the Mind Redesigning Education to Suit the Brain,1376.4519999999893,1378.4519999999893,1376.4519999999893,1378.4519999999893,0.85,train,train
57606.wav,57606,Breath,Breath,Let's Talk About School_2_Educational Technology,1460.062999999987,1462.062999999987,1460.062999999987,1462.062999999987,0.85,train,train
57624.wav,57624,Breath,Breath,into the mothlight podcast_EP.13_Tereza Stehlikova,1947.7329999999788,1949.7329999999788,1947.7329999999788,1949.7329999999788,0.85,train,train
57634.wav,57634,Words,Words,Midwest Dance Symposium_Session 1,4799.747987199999,4801.747987199999,4799.747987199999,4801.747987199999,0.85,train,train
57663.wav,57663,Words,Words,The Voice of 5G_Episode 12_5G & IoT,1781.9408624,1783.9408624,1781.9408624,1783.9408624,0.85,train,train
57683.wav,57683,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,407.7589999999994,409.7589999999994,407.7589999999994,409.7589999999994,0.85,train,train
57711.wav,57711,Uh,Uh,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,2474.9309232,2476.9309232,2474.9309232,2476.9309232,0.85,test,test
57738.wav,57738,Uh,Uh,Let's Talk About School_2_Educational Technology,1146.4599712,1148.4599712,1146.4599712,1148.4599712,0.85,train,train
57774.wav,57774,Uh,Uh,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,325.3599999999997,327.3599999999997,325.3599999999997,327.3599999999997,0.85,train,train
57783.wav,57783,Laughter,Laughter,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),1690.904952,1692.904952,1690.904952,1692.904952,0.85,train,train
57790.wav,57790,Uh,Uh,Radio CMC_Getting To Know Gin,1777.666999999969,1779.666999999969,1777.666999999969,1779.666999999969,0.85,train,train
57798.wav,57798,Uh,Uh,Food as medicine_Integrative Medicine,1572.1819999999752,1574.1819999999752,1572.1819999999752,1574.1819999999752,0.85,test,test
57862.wav,57862,Uh,Uh,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,2572.706000000004,2574.706000000004,2572.706000000004,2574.706000000004,0.85,train,train
57917.wav,57917,Um,Um,With Good Reason_Pandemics Past,1097.0909999999894,1099.0909999999894,1097.0909999999894,1099.0909999999894,0.85,train,train
57970.wav,57970,Uh,Uh,UX Podcast_#239 Storytelling in design with Anna Dahlström,2095.2929999999787,2097.2929999999787,2095.2929999999787,2097.2929999999787,0.85,train,train
58054.wav,58054,Words,Words,UX Podcast_#267 UX Theatre with Tanya Snook,1002.8500544,1004.8500544,1002.8500544,1004.8500544,0.85,train,train
58101.wav,58101,Breath,Breath,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,2399.2440000000493,2401.2440000000493,2399.2440000000493,2401.2440000000493,0.85,train,train
58119.wav,58119,Words,Words,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,414.161016,416.161016,414.161016,416.161016,0.85,train,train
58234.wav,58234,Um,Um,Education_Ep 1 - Handmade Dev Show 2017,1405.4609999999846,1407.4609999999846,1405.4609999999846,1407.4609999999846,0.85,validation,validation
58334.wav,58334,Um,Um,UX Podcast_#223 Cross disciplinary collaboration with Becki Hyde,1059.2989999999918,1061.2989999999918,1059.2989999999918,1061.2989999999918,0.85,train,train
58376.wav,58376,Uh,Uh,a16z_a16z Podcast Data Network Effects,1583.0789712,1585.0789712,1583.0789712,1585.0789712,0.85,train,train
58380.wav,58380,Uh,Uh,a16z_a16z Podcast The Tiger and the Dragon -- On Tech and Startups in India and China,236.2589999999999,238.2589999999999,236.2589999999999,238.2589999999999,0.85,train,train
58380.wav,58380,Uh,Uh,a16z_a16z Podcast The Tiger and the Dragon -- On Tech and Startups in India and China,236.2589999999999,238.2589999999999,236.2589999999999,238.2589999999999,0.85,train,train
58413.wav,58413,Breath,Breath,a16z_a16z Podcast Hiring is Hard -- Here’s How to Do it Right,1216.2719999999883,1218.2719999999883,1216.2719999999883,1218.2719999999883,0.85,train,train
58418.wav,58418,Uh,Uh,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,268.35200000000054,270.35200000000054,268.35200000000054,270.35200000000054,0.85,train,train
58487.wav,58487,Words,Words,UX Podcast_#250 Factfulness with Anna Rosling Rönnlund,1384.0600224000002,1386.0600224000002,1384.0600224000002,1386.0600224000002,0.85,train,train
58543.wav,58543,Breath,Breath,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,446.8979999999997,448.8979999999997,446.8979999999997,448.8979999999997,0.85,train,train
58575.wav,58575,Breath,Breath,UX Podcast_#184 Accreditation with Zoe Rose,261.1570000000001,263.1570000000001,261.1570000000001,263.1570000000001,0.85,train,train
58582.wav,58582,Laughter,Laughter,UX Podcast_#82 James & Per & Heather give consumers rights,1809.624999999976,1811.624999999976,1809.624999999976,1811.624999999976,0.85,train,train
58594.wav,58594,Words,Words,Food as medicine_Integrative Medicine,1092.0620384,1094.0620384,1092.0620384,1094.0620384,0.85,test,test
58609.wav,58609,Words,Words,The Open Data Institute_Friday lunchtime lecture Data for democracy – how to stand for parliament with open data,988.8399999999936,990.8399999999936,988.8399999999936,990.8399999999936,0.85,train,train
58639.wav,58639,Uh,Uh,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1398.7850096000002,1400.7850096000002,1398.7850096000002,1400.7850096000002,0.85,test,test
58653.wav,58653,Words,Words,Tearsheet Podcast_Beyond the stock markets [mini-course],1086.9799999999943,1088.9799999999943,1086.9799999999943,1088.9799999999943,0.85,train,train
58660.wav,58660,Breath,Breath,a16z_a16z Podcast Why SaaS Revenue is Worth More Than Traditional Software Sales,448.43799999999857,450.43799999999857,448.43799999999857,450.43799999999857,0.85,train,train
58670.wav,58670,Uh,Uh,"Linear Digressions_Facial Recognition, Society, and the Law",152.03900000000004,154.03900000000004,152.03900000000004,154.03900000000004,0.85,train,train
58689.wav,58689,Uh,Uh,"a16z_a16z Podcast Teams, Trust, and Object Lessons",1063.7660256000004,1065.7660256000004,1063.7660256000004,1065.7660256000004,0.85,train,train
58707.wav,58707,Uh,Uh,Let's Talk About School_2_Educational Technology,230.88699040000003,232.88699040000003,230.88699040000003,232.88699040000003,0.85,train,train
58744.wav,58744,Uh,Uh,a16z_a16z Podcast Data Network Effects,1606.85699999998,1608.85699999998,1606.85699999998,1608.85699999998,0.85,train,train
58757.wav,58757,Laughter,Laughter,Blonde Moments_She Gonna Look At My Ding-Dong (True Crime Ep 15){Diane Pranski & Donna Winger},323.83799999999985,325.83799999999985,323.83799999999985,325.83799999999985,0.85,validation,validation
58760.wav,58760,Um,Um,g1 pdcst_Foodie Call #11 The 2016 Digest,196.1120064,198.1120064,196.1120064,198.1120064,0.85,test,test
58777.wav,58777,Laughter,Laughter,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,120.64400000000008,122.64400000000008,120.64400000000008,122.64400000000008,0.85,train,train
58783.wav,58783,Music,Music,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,3146.3730064,3148.3730064,3146.3730064,3148.3730064,0.85,test,test
58789.wav,58789,Breath,Breath,"Introduction to Minecraft In Education_Nov 6, 2013",1547.1650416,1549.1650416,1547.1650416,1549.1650416,0.85,train,train
58820.wav,58820,Music,Music,With Good Reason_Pandemics Past,3073.3860000001337,3075.3860000001337,3073.3860000001337,3075.3860000001337,0.85,train,train
58840.wav,58840,Music,Music,UX Podcast_#173 Building a team with Alissa Briggs,2064.2899999999618,2066.2899999999618,2064.2899999999618,2066.2899999999618,0.85,train,train
58846.wav,58846,Uh,Uh,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,262.97900000000004,264.97900000000004,262.97900000000004,264.97900000000004,0.85,train,train
58883.wav,58883,Words,Words,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,1542.7829808,1544.7829808,1542.7829808,1544.7829808,0.85,train,train
58926.wav,58926,Laughter,Laughter,PodcastDetroit_The Nooner Show – Episode 138 – From Wife & Mother to Artist Entrepreneur,1341.9819999999836,1343.9819999999836,1341.9819999999836,1343.9819999999836,0.85,train,train
59003.wav,59003,Words,Words,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,1694.3290255999998,1696.3290255999998,1694.3290255999998,1696.3290255999998,0.85,train,train
59021.wav,59021,Uh,Uh,All The Fly Kids_Chaos & Culture Episode 10 Rethinking the Urban Marketing Aesthetic feat. Karim Lateef,1084.5519999999924,1086.5519999999924,1084.5519999999924,1086.5519999999924,0.85,train,train
59127.wav,59127,Breath,Breath,Design Story_025 Moira Cullen Design is Soft Power,1673.6369936,1675.6369936,1673.6369936,1675.6369936,0.85,test,test
59144.wav,59144,Words,Words,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,3009.78100000002,3011.78100000002,3009.78100000002,3011.78100000002,0.85,train,train
59205.wav,59205,Laughter,Laughter,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,390.04,392.04,390.04,392.04,0.85,train,train
59288.wav,59288,Breath,Breath,Maximum Enthusiasm_Life Made Simple with Stephanie- round 2- conquering the closet,1909.3869999999529,1911.3869999999529,1909.3869999999529,1911.3869999999529,0.85,train,train
59320.wav,59320,Words,Words,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,1212.8469872,1214.8469872,1212.8469872,1214.8469872,0.85,train,train
59330.wav,59330,Words,Words,The Open Data Institute_Friday lunchtime lecture Bad Data (and how to fix it),660.3889647999999,662.3889647999999,660.3889647999999,662.3889647999999,0.85,train,train
59352.wav,59352,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,544.5030063999999,546.5030063999999,544.5030063999999,546.5030063999999,0.85,train,train
59356.wav,59356,Uh,Uh,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,157.42700000000016,159.42700000000016,157.42700000000016,159.42700000000016,0.85,train,train
59407.wav,59407,Um,Um,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,2113.950032,2115.950032,2113.950032,2115.950032,0.85,train,train
59423.wav,59423,Um,Um,"Livin That Life – Digital Nomad Podcast_Boss Girl Entrepreneur Stories–Breaking Free, Solo Travel & Online Business– Female Digital Nomad",363.5930224,365.5930224,363.5930224,365.5930224,0.85,train,train
59438.wav,59438,non_filler,non_filler,Education-Factory_Teens Talking,2427.2009296,2429.2009296,2427.2009296,2429.2009296,0.85,train,train
59464.wav,59464,Laughter,Laughter,The Genealogy Happy Hour_Episode 20_Privacy,1047.2129808000002,1049.2129808000002,1047.2129808000002,1049.2129808000002,0.85,test,test
59503.wav,59503,Breath,Breath,"a16z_a16z Podcast Making Sense of Big Data, Machine Learning, and Deep Learning",599.5029840000002,601.5029840000002,599.5029840000002,601.5029840000002,0.85,train,train
59577.wav,59577,Words,Words,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1674.9169584,1676.9169584,1674.9169584,1676.9169584,0.85,train,train
59663.wav,59663,Music,Music,UX Podcast_#173 Building a team with Alissa Briggs,2073.874999999965,2075.874999999965,2073.874999999965,2075.874999999965,0.85,train,train
59666.wav,59666,Uh,Uh,Radio CMC_Getting To Know Gin,1380.4090896,1382.4090896,1380.4090896,1382.4090896,0.85,train,train
59682.wav,59682,Music,Music,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,2957.3110608000006,2959.3110608000006,2957.3110608000006,2959.3110608000006,0.85,train,train
59685.wav,59685,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,833.8750223999999,835.8750223999999,833.8750223999999,835.8750223999999,0.85,train,train
59686.wav,59686,Uh,Uh,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,1245.8929648,1247.8929648,1245.8929648,1247.8929648,0.85,train,train
59691.wav,59691,Music,Music,UX Podcast_#211 Disruptive design patterns with Laura Kalbag,2061.405999999961,2063.405999999961,2061.405999999961,2063.405999999961,0.85,train,train
59695.wav,59695,Laughter,Laughter,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,808.159,810.159,808.159,810.159,0.85,train,train
59737.wav,59737,Uh,Uh,artwarez_Buen Vivir. Interview with Penny Travlou,2595.564000000036,2597.564000000036,2595.564000000036,2597.564000000036,0.85,test,test
59761.wav,59761,Music,Music,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,3908.766000000088,3910.766000000088,3908.766000000088,3910.766000000088,0.85,train,train
59803.wav,59803,Words,Words,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),2001.4090064,2003.4090064,2001.4090064,2003.4090064,0.85,train,train
59868.wav,59868,Laughter,Laughter,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,3008.9060000000204,3010.9060000000204,3008.9060000000204,3010.9060000000204,0.85,train,train
59898.wav,59898,Uh,Uh,"Newberry Library_Women, Religion, and Social Change in Chicago Part 1, Introduction and Mary Beth Connolly",268.53599999999966,270.53599999999966,268.53599999999966,270.53599999999966,0.85,train,train
59941.wav,59941,Breath,Breath,Techdirt_Section 230 & Trump's Executive Order,1194.6110448,1196.6110448,1194.6110448,1196.6110448,0.85,train,train
59945.wav,59945,Uh,Uh,Manifest Arts Podcasts_Kwong Lee (Castlefield Gallery),1696.9259999999804,1698.9259999999804,1696.9259999999804,1698.9259999999804,0.85,train,train
59983.wav,59983,Words,Words,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",1434.4290512,1436.4290512,1434.4290512,1436.4290512,0.85,test,test
60029.wav,60029,Words,Words,Spaces Podcast_Evolution of Architecture I,2128.93999999995,2130.93999999995,2128.93999999995,2130.93999999995,0.85,test,test
60090.wav,60090,Um,Um,UX Podcast_#211 Disruptive design patterns with Laura Kalbag,1319.6829999999818,1321.6829999999818,1319.6829999999818,1321.6829999999818,0.85,train,train
60130.wav,60130,Um,Um,a16z_a16z Podcast On Recent IPOs and Comparing Private vs. Public Valuations,2271.783128,2273.783128,2271.783128,2273.783128,0.85,train,train
60132.wav,60132,Breath,Breath,Techdirt_A Policy Bootcamp For Technologists,1517.0690064000005,1519.0690064000005,1517.0690064000005,1519.0690064000005,0.85,train,train
60136.wav,60136,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,1992.2929168000005,1994.2929168000005,1992.2929168000005,1994.2929168000005,0.85,test,test
60232.wav,60232,Words,Words,"Gin the Multimediator_The Upside VT Work It with Vermont Womenpreneurs, Mieko Ozeki and Bethany Andrews-Nichols",2094.6039999999743,2096.6039999999743,2094.6039999999743,2096.6039999999743,0.85,train,train
60254.wav,60254,Laughter,Laughter,Yaro Starak_Kim Sorgius Single Mother Of 4 Makes $30K-Mo Selling Digital Products,848.3469999999934,850.3469999999934,848.3469999999934,850.3469999999934,0.85,train,train
60266.wav,60266,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,1661.4749168,1663.4749168,1661.4749168,1663.4749168,0.85,train,train
60327.wav,60327,Words,Words,UX Podcast_#180 Mobile frustrations with Lina Hansson,1271.4799999999886,1273.4799999999886,1271.4799999999886,1273.4799999999886,0.85,train,train
60338.wav,60338,Um,Um,Bear and Bear Cub Family Gaming_Episode 22_The One Where We're All About The Nintendo Switch,2288.8949999999595,2290.8949999999595,2288.8949999999595,2290.8949999999595,0.85,train,train
60407.wav,60407,Words,Words,UX Podcast_#223 Cross disciplinary collaboration with Becki Hyde,438.08600000000047,440.08600000000047,438.08600000000047,440.08600000000047,0.85,train,train
60450.wav,60450,Words,Words,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,667.613999999996,669.613999999996,667.613999999996,669.613999999996,0.85,train,train
60495.wav,60495,Uh,Uh,UX Podcast_#250 Factfulness with Anna Rosling Rönnlund,563.9369871999997,565.9369871999997,563.9369871999997,565.9369871999997,0.85,train,train
